RC	UFI	UNI	LAT	LONG	DMS_LAT	DMS_LONG	MGRS	JOG	FC	DSG	PC	CC1	ADM1	POP	ELEV	CC2	NT	LC	SHORT_FORM	GENERIC	SORT_NAME_RO	FULL_NAME_RO	FULL_NAME_ND_RO	SORT_NAME_RG	FULL_NAME_RG	FULL_NAME_ND_RG	NOTE	MODIFY_DATE	DISPLAY	NAME_RANK	NAME_LINK	TRANSL_CD	NM_MODIFY_DATE	F_EFCTV_DT	F_TERM_DT
3	-1274942	-1853424	-27.133333	25	27:08:00S	25:00:00E	35JLK0178197219	SG35-13	P	PPL		SF	10				D				RAUBENHEIM	Raubenheim	Raubenheim	RAUBENHEIM	Raubenheim	Raubenheim		2004-04-30	1,2,3,4,5	1			1993-09-01		
3	-1272369	-1850357	-25.325556	28.308611	25:19:32S	28:18:31E	35JPM3170998360	SG35-07	P	PPLL		SF	06				N				PIENAARSRIVIERNEDERSETTING	Pienaarsrivier Nedersetting	Pienaarsrivier Nedersetting	PIENAARSRIVIERNEDERSETTING	Pienaarsrivier Nedersetting	Pienaarsrivier Nedersetting		2004-05-11	1,2,3,4,5	1			1993-09-01		
3	-1274259	-1852585	-31.966667	27.95	31:58:00S	27:57:00E	35JNE8976762865	SH35-15	P	PPL		SF	05				N				QITSINDLUNKULU	Qitsi-Ndlunkulu	Qitsi-Ndlunkulu	QITSINDLUNKULU	Qitsi-Ndlunkulu	Qitsi-Ndlunkulu		2004-04-27	1,2,3,4,5	1			1993-09-01		
3	-1246712	-1819967	-31.166667	17.866667	31:10:00S	17:52:00E	33JYF7324648387	SH33-12	P	PPL		SF	11				V				KOGELFONTEIN	Kogelfontein	Kogelfontein	KOGELFONTEIN	Kogelfontein	Kogelfontein		2004-04-23	1,2,3,4,5				1993-09-01		
3	-1246712	-1819837	-31.166667	17.866667	31:10:00S	17:52:00E	33JYF7324648387	SH33-12	P	PPL		SF	11				D				KOELFONTEIN	Koelfontein	Koelfontein	KOELFONTEIN	Koelfontein	Koelfontein		2004-04-23	1,2,3,4,5	1			1993-09-01		
3	-1246695	-1819816	-28.8	20.833333	28:48:00S	20:50:00E	34JDP8373514161	SH34-02	P	PPL		SF	08				V				KOEKOEP	Koekoep	Koekoep	KOEKOEP	Koekoep	Koekoep		2004-04-29	1,2,3,4,5				1993-09-01		
3	-1246695	-1819813	-28.8	20.833333	28:48:00S	20:50:00E	34JDP8373514161	SH34-02	P	PPL		SF	08				D				KOEKOEB	Koekoeb	Koekoeb	KOEKOEB	Koekoeb	Koekoeb		2004-04-29	1,2,3,4,5	1			1993-09-01		
3	-1254644	-1829104	-31.75	29.266667	31:45:00S	29:16:00E	35JQE1470385039	SH35-16	P	PPL		SF	05				N				LUGONGQOSO	Lugongqoso	Lugongqoso	LUGONGQOSO	Lugongqoso	Lugongqoso		2004-04-27	1,2,3,4,5	1			1993-09-01		
3	-1256104	-1830859	-25.073056	28.235	25:04:23S	28:14:06E	35JPN2455626394	SG35-07	P	PPL		SF	09				N				MAKEKENG	Makekeng	Makekeng	MAKEKENG	Makekeng	Makekeng		2004-05-11	1,2,3,4,5,6,7	1			1993-09-01		
3	-1266528	-1843459	-32.233333	28.783333	32:14:00S	28:47:00E	35HPE6802932306	SI35-04	P	PPL		SF	05				N				NKONJANE	Nkonjane	Nkonjane	NKONJANE	Nkonjane	Nkonjane		2004-04-27	1,2,3,4,5	1			1993-09-01		
3	-1275437	-1853994	-33.916667	25.583333	33:55:00S	25:35:00E	35HLC6904146180	SI35-06	P	PPLX		SF	05				N				RETIEFVILLE	Retiefville	Retiefville	RETIEFVILLE	Retiefville	Retiefville		2004-04-27	1,2,3,4,5	1			1993-09-01		
3	-1267978	-1845202	-31.483333	28.783333	31:29:00S	28:47:00E	35JPF6939615454	SH35-16	P	PPL		SF	05				D				NTSILA	Ntsila	Ntsila	NTSILA	Ntsila	Ntsila		2004-04-27	1,2,3,4,5	1			1993-09-01		
3	-1267526	-1844651	-31.683333	28.966667	31:41:00S	28:58:00E	35JPE8641492983	SH35-16	P	PPL		SF	05				D				NQAKAMATYE	Nqakamatye	Nqakamatye	NQAKAMATYE	Nqakamatye	Nqakamatye		2004-04-27	1,2,3,4,5	1			1993-09-01		
3	-1268542	-1845897	-27.733333	31	27:44:00S	31:00:00E	36JUQ0285030735	SG36-13	P	PPL		SF	02				N				OAKHURST	Oakhurst	Oakhurst	OAKHURST	Oakhurst	Oakhurst		2004-04-27	1,2,3,4,5	1			1993-09-01		
3	-1267773	-1844952	-30.916667	28.616667	30:55:00S	28:37:00E	35JPF5448178513	SH35-12	P	PPL		SF	05				N				NTABODULI	Ntaboduli	Ntaboduli	NTABODULI	Ntaboduli	Ntaboduli		2004-04-27	1,2,3,4,5	1			1993-09-01		
3	-1287701	-1868197	-29.333333	30.966667	29:20:00S	30:58:00E	36JUN0257153366	SH36-05	P	PPL		SF	02				N				STON	Ston	Ston	STON	Ston	Ston		2004-04-27	1,2,3,4,5	1			1993-09-01		
3	-1274244	-1852565	-32.45	28.183333	32:27:00S	28:11:00E	35HPE1122609067	SI35-03	P	PPL		SF	05				N				QINA	Qina	Qina	QINA	Qina	Qina		2004-04-27	1,2,3,4,5	1			1993-09-01		
3	-1249804	-1823467	-31.4	29.166667	31:24:00S	29:10:00E	35JQF0599724037	SH35-16	P	PPL		SF	05				D				KWAGININDA	Kwa-Gininda	Kwa-Gininda	KWAGININDA	Kwa-Gininda	Kwa-Gininda		2004-04-27	1,2,3,4,5	1			1993-09-01		
3	-1262008	-1837998	-34.016667	18.35	34:01:00S	18:21:00E	34HBH5529332829	SI34-09	P	PPL		SF	11				N				MONTERAY	Monteray	Monteray	MONTERAY	Monteray	Monteray		2004-04-23	1,2,3,4,5	1			1993-09-01		
3	-1265713	-1842411	-32.55	28.35	32:33:00S	28:21:00E	35HPD2675397795	SI35-03	P	PPL		SF	05				D				NGEDE	Ngede	Ngede	NGEDE	Ngede	Ngede		2004-04-27	1,2,3,4,5	1			1993-09-01		
3	-1265709	-1842405	-32.5	28.483333	32:30:00S	28:29:00E	35HPE3935003172	SI35-03	P	PPL		SF	05				N				NGCWENI	Ngcweni	Ngcweni	NGCWENI	Ngcweni	Ngcweni		2004-04-27	1,2,3,4,5	1			1993-09-01		
3	-1272091	-1850027	-25.506111	28.251944	25:30:22S	28:15:07E	35JPM2581778417	SG35-07	P	PPL		SF	06				N				PETRONELLA	Petronella	Petronella	PETRONELLA	Petronella	Petronella		2004-05-11	1,2,3,4,5,6,7	1			1993-09-01		
3	-1272790	-1850863	-30.883333	21.6	30:53:00S	21:36:00E	34JEL5735083173	SH34-11	P	PPL		SF	08				D				PLATDAM	Platdam	Platdam	PLATDAM	Platdam	Platdam		2004-04-29	1,2,3,4,5	1			1993-09-01		
3	-1285177	-1865288	-26.033333	27.9	26:02:00S	27:54:00E	35JNM9004720314	SG35-11	P	PPL		SF	06				N				SONNEDAL	Sonnedal	Sonnedal	SONNEDAL	Sonnedal	Sonnedal		2004-05-11	1,2,3,4,5	1			1993-09-01		
3	-1249023	-1822597	-30.95	28.75	30:57:00S	28:45:00E	35JPF6716574626	SH35-12	P	PPL		SF	05				N				KUDLABHANE	KuDlabhane	KuDlabhane	KUDLABHANE	KuDlabhane	KuDlabhane		2004-04-27	1,2,3,4,5	1			1993-09-01		
3	-1237421	-1808441	-30.583333	27.266667	30:35:00S	27:16:00E	35JNG2556816543	SH35-11	P	PPL		SF	05				N				HLOMENDLINI	Hlomendlini	Hlomendlini	HLOMENDLINI	Hlomendlini	Hlomendlini		2004-04-27	1,2,3,4,5	1			1993-09-01		
3	-1256655	-1831567	-23.05	30.416667	23:03:00S	30:25:00E	36KTV3529148608	SF36-13	P	PPL		SF	09				V				MANAMANI	Manamani	Manamani	MANAMANI	Manamani	Manamani		2004-05-11	1,2,3,4,5				1993-09-01		
3	-1256655	-1831566	-23.05	30.416667	23:03:00S	30:25:00E	36KTV3529148608	SF36-13	P	PPL		SF	09				N				MANAMANE	Manamane	Manamane	MANAMANE	Manamane	Manamane		2004-05-11	1,2,3,4,5	1			1993-09-01		
3	-1259530	-1835075	-24.233333	30.483333	24:14:00S	30:29:00E	36JTU4443617635	SG36-01	P	PPL		SF	09				N				METZ	Metz	Metz	METZ	Metz	Metz		2004-05-11	1,2,3,4,5	1			1993-09-01		
3	-1256976	-1831970	-32.6	28.433333	32:36:00S	28:26:00E	35HPD3450392149	SI35-03	P	PPL		SF	05				N				MANYANA	Manyana	Manyana	MANYANA	Manyana	Manyana		2004-04-27	1,2,3,4,5	1			1993-09-01		
3	-1263892	-1840197	-32.183333	28.033333	32:11:00S	28:02:00E	35HNE9741138775	SI35-03	P	PPLL		SF	05				D				MTWAKU	Mtwaku	Mtwaku	MTWAKU	Mtwaku	Mtwaku		2004-04-27	1,2,3,4,5	1			1993-09-01		
3	-1266379	-1843269	-30.766667	28.966667	30:46:00S	28:58:00E	35JPF8822394604	SH35-12	P	PPL		SF	05				N				NJENI	Njeni	Njeni	NJENI	Njeni	Njeni		2004-04-27	1,2,3,4,5	1			1993-09-01		
3	-1274099	-1852383	-26.25	26.483333	26:15:00S	26:29:00E	35JML4840396527	SG35-10	P	PPL		SF	10				D				PUTFONTEIN	Putfontein	Putfontein	PUTFONTEIN	Putfontein	Putfontein		2004-04-30	1,2,3,4,5	1			1993-09-01		
3	-1265930	-1842695	-32.25	28.133333	32:15:00S	28:08:00E	35HPE0676131290	SI35-03	P	PPL		SF	05				D				NGUNZA	Ngunza	Ngunza	NGUNZA	Ngunza	Ngunza		2004-04-27	1,2,3,4,5	1			1993-09-01		
3	-1265922	-1842685	-32.383333	28.35	32:23:00S	28:21:00E	35HPE2698616272	SI35-03	P	PPL		SF	05				N				NGUNDUSA	Ngundusa	Ngundusa	NGUNDUSA	Ngundusa	Ngundusa		2004-04-27	1,2,3,4,5	1			1993-09-01		
3	-1265470	-1842130	-28.85	30.033333	28:51:00S	30:02:00E	36JTP1056105015	SH36-01	P	PPL		SF	02				D				NEWFURROW	New Furrow	New Furrow	NEWFURROW	New Furrow	New Furrow		2004-04-27	1,2,3,4,5	1			1993-09-01		
3	-1272646	-1850698	-29.666667	17.566667	29:40:00S	17:34:00E	33JYH4841515395	SH33-08	P	PPL		SF	08				D				PLAATHOEK	Plaathoek	Plaathoek	PLAATHOEK	Plaathoek	Plaathoek		2004-04-29	1,2,3,4,5	1			1993-09-01		
3	-1270955	-1848740	-22.333333	30.2	22:20:00S	30:12:00E	36KTA1158027598	SF36-09	P	PPL		SF	09				D				PALMGROVE	Palmgrove	Palmgrove	PALMGROVE	Palmgrove	Palmgrove		2004-05-11	1,2,3,4,5	1			1993-09-01		
