RC	UFI	UNI	LAT	LONG	DMS_LAT	DMS_LONG	MGRS	JOG	FC	DSG	PC	CC1	ADM1	POP	ELEV	CC2	NT	LC	SHORT_FORM	GENERIC	SORT_NAME_RO	FULL_NAME_RO	FULL_NAME_ND_RO	SORT_NAME_RG	FULL_NAME_RG	FULL_NAME_ND_RG	NOTE	MODIFY_DATE	DISPLAY	NAME_RANK	NAME_LINK	TRANSL_CD	NM_MODIFY_DATE	F_EFCTV_DT	F_TERM_DT
3	-1227608	-1797172	-30.877402	28.687263	30:52:39S	28:41:14E	35JPF6129382766	SH35-12	V	FRST		SF	05				N				ETWAFOREST	Etwa Forest	Etwa Forest	ETWAFOREST	Etwa Forest	Etwa Forest		2011-05-19	1,2,3,4,5	1			1993-09-01		
3	-1227575	-1797122	-30.9705	28.680065	30:58:14S	28:40:48E	35JPF6044972457	SH35-12	V	FRST		SF	05				N				ESULENKAMAFOREST	Esulenkama Forest	Esulenkama Forest	ESULENKAMAFOREST	Esulenkama Forest	Esulenkama Forest		2011-05-19	1,2,3,4,5	1			1993-09-01		
3	-1220655	-1789071	-30.75812	28.32011	30:45:29S	28:19:12E	35JPF2634896459	SH35-11	V	FRST		SF	05				N				DELVILLEBOS	Delville Bos	Delville Bos	DELVILLEBOS	Delville Bos	Delville Bos		2011-05-19	1,2,3,4,5	1			1993-09-01		
3	-1217517	-1785468	-32.305297	19.129334	32:18:19S	19:07:46E	34HCK2388024187	SI34-01	V	FRST		SF	11				N				CEDERBERGFORESTRESERVE	Ceder Berg Forest Reserve	Ceder Berg Forest Reserve	CEDERBERGFORESTRESERVE	Ceder Berg Forest Reserve	Ceder Berg Forest Reserve		2011-05-19	1,2,3,4,5	1			1993-09-01		
3	-1217517	-1785459	-32.305297	19.129334	32:18:19S	19:07:46E	34HCK2388024187	SI34-01	V	FRST		SF	11				V				CEDARBERGFORESTRESERVE	Cedar Berg Forest Reserve	Cedar Berg Forest Reserve	CEDARBERGFORESTRESERVE	Cedar Berg Forest Reserve	Cedar Berg Forest Reserve		2011-05-19	1,2,3,4,5				1993-09-01		
3	-1303538	-1803927	-23.721148	30.057233	23:43:16S	30:03:26E	36KSU9995773544	SF36-13	V	FRST		SF	09				V				GROOTBOSBOSRESERVAAT	Grootbos Bosreservaat	Grootbos Bosreservaat	GROOTBOSBOSRESERVAAT	Grootbos Bosreservaat	Grootbos Bosreservaat		2011-06-24	1,2,3,4,5				1993-09-01		
3	-1303538	-1886639	-23.721148	30.057233	23:43:16S	30:03:26E	36KSU9995773544	SF36-13	V	FRST		SF	09				N				WOODBUSHSTATEFOREST	Woodbush State Forest	Woodbush State Forest	WOODBUSHSTATEFOREST	Woodbush State Forest	Woodbush State Forest		2011-06-24	1,2,3,4,5	1			1993-09-01		
3	-1303538	-1886638	-23.721148	30.057233	23:43:16S	30:03:26E	36KSU9995773544	SF36-13	V	FRST		SF	09				V				WOODBUSHFORESTRESERVE	Woodbush Forest Reserve	Woodbush Forest Reserve	WOODBUSHFORESTRESERVE	Woodbush Forest Reserve	Woodbush Forest Reserve		2011-06-24	1,2,3,4,5				1993-09-01		
3	-1249421	-1823038	-31.002383	29.363881	31:00:09S	29:21:50E	35JQF2569567735	SH35-16	V	FRST		SF	05				D				KUNTABANKULUFOREST	Ku-Ntabankulu Forest	Ku-Ntabankulu Forest	KUNTABANKULUFOREST	Ku-Ntabankulu Forest	Ku-Ntabankulu Forest		2011-05-19	1,2,3,4,5	1			1993-09-01		
3	-1259756	-1835343	-29.954603	29.817137	29:57:17S	29:49:02E	35JQG7188582906	SH35-08	V	FRST		SF	02				N				MGONINGONIFOREST	Mgoningoni Forest	Mgoningoni Forest	MGONINGONIFOREST	Mgoningoni Forest	Mgoningoni Forest		2011-03-21	1,2,3,4,5	1			1993-09-01		
3	-1285685	-1865887	-23.503294	29.997517	23:30:12S	29:59:51E	35KRP0613597568	SF35-16	V	FRST		SF	09				N				SPELONKENFORESTRESERVE	Spelonken Forest Reserve	Spelonken Forest Reserve	SPELONKENFORESTRESERVE	Spelonken Forest Reserve	Spelonken Forest Reserve		2011-06-24	1,2,3,4,5	1			1993-09-01		
3	-1266425	-1843331	-28.730908	31.119321	28:43:51S	31:07:10E	36JUP1633220378	SH36-01	V	FRST		SF	02				V				NKANDLAFORESTRESERVE	Nkandla Forest Reserve	Nkandla Forest Reserve	NKANDLAFORESTRESERVE	Nkandla Forest Reserve	Nkandla Forest Reserve		2011-07-07	1,2,3,4,5				1993-09-01		
3	-1266425	-1843330	-28.730908	31.119321	28:43:51S	31:07:10E	36JUP1633220378	SH36-01	V	FRST		SF	02				N				NKANDLAFOREST	Nkandla Forest	Nkandla Forest	NKANDLAFOREST	Nkandla Forest	Nkandla Forest		2011-07-07	1,2,3,4,5	1			1993-09-01		
3	-1266425	-1843326	-28.730908	31.119321	28:43:51S	31:07:10E	36JUP1633220378	SH36-01	V	FRST		SF	02				V				NKANDHLAFOREST	Nkandhla Forest	Nkandhla Forest	NKANDHLAFOREST	Nkandhla Forest	Nkandhla Forest		2011-07-07	1,2,3,4,5				1993-09-01		
3	-1210485	-1777213	-25.537118	30.73045	25:32:14S	30:43:50E	36JTS7194873628	SG36-05	V	FRST		SF	07				N				BERLINSTAATSBOS	Berlin Staatsbos	Berlin Staatsbos	BERLINSTAATSBOS	Berlin Staatsbos	Berlin Staatsbos		2011-06-24	1,2,3,4,5	1			1993-09-01		
3	-1210485	-1777206	-25.537118	30.73045	25:32:14S	30:43:50E	36JTS7194873628	SG36-05	V	FRST		SF	07				V				BERLINFORESTRESERVE	Berlin Forest Reserve	Berlin Forest Reserve	BERLINFORESTRESERVE	Berlin Forest Reserve	Berlin Forest Reserve		2011-06-24	1,2,3,4,5				1993-09-01		
3	-1228668	-1798396	-32.496608	27.394541	32:29:48S	27:23:40E	35HNE3706404448	SI35-03	V	FRST		SF	05				N				FORTCUNYNGHAME	Fort Cunynghame	Fort Cunynghame	FORTCUNYNGHAME	Fort Cunynghame	Fort Cunynghame		2011-06-17	1,2,3,4,5	1			1993-09-01		
3	-1215700	-1783313	-25.216757	30.723581	25:13:00S	30:43:25E	36JTT7065309109	SG36-05	V	FRST		SF	07				V				BROOKSLANDFORESTRESERVE	Brooksland Forest Reserve	Brooksland Forest Reserve	BROOKSLANDFORESTRESERVE	Brooksland Forest Reserve	Brooksland Forest Reserve		2011-06-24	1,2,3,4,5				1993-09-01		
3	-1215700	-1783289	-25.216757	30.723581	25:13:00S	30:43:25E	36JTT7065309109	SG36-05	V	FRST		SF	07				N				BROOKLANDSSTAATSBOS	Brooklands Staatsbos	Brooklands Staatsbos	BROOKLANDSSTAATSBOS	Brooklands Staatsbos	Brooklands Staatsbos		2011-06-24	1,2,3,4,5	1			1993-09-01		
3	-1274181	-1852482	-32.413162	27.464266	32:24:47S	27:27:51E	35HNE4365513672	SI35-03	V	FRST		SF	05				D				QACUFORESTRESERVE	Qacu Forest Reserve	Qacu Forest Reserve	QACUFORESTRESERVE	Qacu Forest Reserve	Qacu Forest Reserve		2011-06-17	1,2,3,4,5	1			1993-09-01		
3	-1241699	-1813858	-31.464813	28.623766	31:27:53S	28:37:26E	35JPF5426717742	SH35-16	V	FRST		SF	05				D				KAMBIFOREST	Kambi Forest	Kambi Forest	KAMBIFOREST	Kambi Forest	Kambi Forest		2011-06-17	1,2,3,4,5	1			1993-09-01		
3	-1263380	-1839573	-31.622086	28.578941	31:37:20S	28:34:44E	35JPF4975600370	SH35-16	V	FRST		SF	05				D				MPEKOFOREST	Mpeko Forest	Mpeko Forest	MPEKOFOREST	Mpeko Forest	Mpeko Forest		2011-06-17	1,2,3,4,5	1			1993-09-01		
3	-1212882	-1780025	-33.37142	19.787284	33:22:17S	19:47:14E	34HCJ8718706879	SI34-06	V	FRST		SF	11				N				BOKKERIVIERSTAATSBOS	Bokkerivier Staatsbos	Bokkerivier Staatsbos	BOKKERIVIERSTAATSBOS	Bokkerivier Staatsbos	Bokkerivier Staatsbos		2011-06-23	1,2,3,4,5	1			1993-09-01		
3	-1209981	-1776651	-25.620407	30.047701	25:37:13S	30:02:52E	36JTS0351563048	SG36-05	V	FRST		SF	07				N				BELFASTSTAATSBOS	Belfast Staatsbos	Belfast Staatsbos	BELFASTSTAATSBOS	Belfast Staatsbos	Belfast Staatsbos		2011-06-24	1,2,3,4,5	1			1993-09-01		
3	-1209981	-1776650	-25.620407	30.047701	25:37:13S	30:02:52E	36JTS0351563048	SG36-05	V	FRST		SF	07				V				BELFASTFORESTRESERVE	Belfast Forest Reserve	Belfast Forest Reserve	BELFASTFORESTRESERVE	Belfast Forest Reserve	Belfast Forest Reserve		2011-06-24	1,2,3,4,5				1993-09-01		
3	-1268781	-1846174	-34.401111	21.31701	34:24:04S	21:19:01E	34HEG2913793323	SI34-11	V	FRST		SF	11				N				OLIENBOS	Olienbos	Olienbos	OLIENBOS	Olienbos	Olienbos		2011-07-08	1,2,3,4,5	1			1993-09-01		
3	-1254405	-1828811	-32.693576	26.512594	32:41:37S	26:30:45E	35HMD5431282577	SI35-02	V	FRST		SF	05				N				LOWERBLINKWATERFOREST	Lower Blinkwater Forest	Lower Blinkwater Forest	LOWERBLINKWATERFOREST	Lower Blinkwater Forest	Lower Blinkwater Forest		2011-07-08	1,2,3,4,5	1			1993-09-01		
3	-1284653	-1864688	-33.95792	23.948828	33:57:29S	23:56:56E	34HGH7249838591	SI34-08	V	FRST		SF	05				N				SMIDTSBOS	Smidtsbos	Smidtsbos	SMIDTSBOS	Smidtsbos	Smidtsbos		2011-07-08	1,2,3,4,5	1			1993-09-01		
3	-1262944	-1839077	-33.995742	23.848649	33:59:45S	23:50:55E	34HGH6312134657	SI34-08	V	FRST		SF	05				N				MOSTERTSBOS	Mostertsbos	Mostertsbos	MOSTERTSBOS	Mostertsbos	Mostertsbos		2011-07-08	1,2,3,4,5	1			1993-09-01		
3	-1272592	-1850618	-32.774834	27.225715	32:46:29S	27:13:33E	35HND2113973652	SI35-03	V	FRST		SF	05				N				PIRIEHAINFOREST	Pirie Hain Forest	Pirie Hain Forest	PIRIEHAINFOREST	Pirie Hain Forest	Pirie Hain Forest		2011-07-08	1,2,3,4,5	1			1993-09-01		
3	-1257366	-1832444	-33.903138	23.540898	33:54:11S	23:32:27E	34HGH3494245677	SI34-08	V	FRST		SF	11				N				MARIASBOS	Mariasbos	Mariasbos	MARIASBOS	Mariasbos	Mariasbos		2011-07-08	1,2,3,4,5	1			1993-09-01		
3	-1210239	-1776936	-26.112324	28.349932	26:06:44S	28:21:00E	35JPM3497711177	SG35-11	V	OCH		SF	06				N				BENONIORCHARDS	Benoni Orchards	Benoni Orchards	BENONIORCHARDS	Benoni Orchards	Benoni Orchards		2011-07-07	1,2,3,4,5	1			1993-09-01		
3	-1226020	-1795274	-33.949055	23.761535	33:56:57S	23:45:42E	34HGH5521140056	SI34-08	V	FRST		SF	05				N				ELANDSBOS	Elandsbos	Elandsbos	ELANDSBOS	Elandsbos	Elandsbos		2011-07-08	1,2,3,4,5	1			1993-09-01		
3	-1243280	-1815812	-33.907572	23.727973	33:54:27S	23:43:41E	34HGH5223144741	SI34-08	V	FRST		SF	05				N				KEURBOS	Keurbos	Keurbos	KEURBOS	Keurbos	Keurbos		2011-07-08	1,2,3,4,5	1			1993-09-01		
3	-1233869	-1804297	-33.908812	23.575171	33:54:32S	23:34:31E	34HGH3809644969	SI34-08	V	FRST		SF	11				N				GROOTHEUNINGBOS	Groot-Heuningbos	Groot-Heuningbos	GROOTHEUNINGBOS	Groot-Heuningbos	Groot-Heuningbos		2011-07-08	1,2,3,4,5	1			1993-09-01		
3	-1216011	-1783665	-33.901071	23.637382	33:54:04S	23:38:15E	34HGH4387145681	SI34-08	V	FRST		SF	11				N				BUFFELSBOS	Buffelsbos	Buffelsbos	BUFFELSBOS	Buffelsbos	Buffelsbos		2011-07-08	1,2,3,4,5	1			1993-09-01		
3	-1253382	-1827599	-25.260474	30.518176	25:15:38S	30:31:05E	36JTT5004003899	SG36-05	V	FRST		SF	07				N				LISABONSTAATSBOS	Lisabon Staatsbos	Lisabon Staatsbos	LISABONSTAATSBOS	Lisabon Staatsbos	Lisabon Staatsbos		2011-06-24	1,2,3,4,5	1			1993-09-01		
3	-1234012	-1804462	-33.96016	23.579838	33:57:37S	23:34:47E	34HGH3838439262	SI34-08	V	FRST		SF	11				N				GROOTKLOOFBOS	Grootkloofbos	Grootkloofbos	GROOTKLOOFBOS	Grootkloofbos	Grootkloofbos		2011-07-08	1,2,3,4,5	1			1993-09-01		
3	-1212028	-1779036	-33.872813	23.791673	33:52:22S	23:47:30E	34HGH5822848438	SI34-08	V	FRST		SF	05				N				BLOUBOS	Bloubos	Bloubos	BLOUBOS	Bloubos	Bloubos		2011-07-08	1,2,3,4,5	1			1993-09-01		
3	-1210193	-1776886	-33.901556	23.703879	33:54:06S	23:42:14E	34HGH5002045467	SI34-08	V	FRST		SF	05				N				BENEBOS	Benebos	Benebos	BENEBOS	Benebos	Benebos		2011-07-08	1,2,3,4,5	1			1993-09-01		
3	-1271574	-1849431	-32.501868	26.642814	32:30:07S	26:38:34E	35HME6644703878	SI35-02	V	FRST		SF	05				N				PEACHFOREST	Peach Forest	Peach Forest	PEACHFOREST	Peach Forest	Peach Forest		2011-07-08	1,2,3,4,5	1			1993-09-01		
3	-1246925	-1820095	-32.527064	27.362962	32:31:37S	27:21:47E	35HNE3408601083	SI35-03	V	FRST		SF	05				V				KOLOGHAFORESTRESERVE	Kologha Forest Reserve	Kologha Forest Reserve	KOLOGHAFORESTRESERVE	Kologha Forest Reserve	Kologha Forest Reserve		2011-07-08	1,2,3,4,5				1993-09-01		
3	-1246925	-1820094	-32.527064	27.362962	32:31:37S	27:21:47E	35HNE3408601083	SI35-03	V	FRST		SF	05				N				KOLOGHAFOREST	Kologha Forest	Kologha Forest	KOLOGHAFOREST	Kologha Forest	Kologha Forest		2011-07-08	1,2,3,4,5	1			1993-09-01		
3	-1236895	-1807805	-34.369574	21.261889	34:22:10S	21:15:43E	34HEG2408096834	SI34-11	V	FRST		SF	11				N				HEUNINGBOS	Heuningbos	Heuningbos	HEUNINGBOS	Heuningbos	Heuningbos		2011-07-08	1,2,3,4,5	1			1993-09-01		
3	-1274864	-1853334	-33.994102	23.801351	33:59:39S	23:48:05E	34HGH5875634960	SI34-08	V	FRST		SF	05				N				RATELBOS	Ratelbos	Ratelbos	RATELBOS	Ratelbos	Ratelbos		2011-07-08	1,2,3,4,5	1			1993-09-01		
3	-1231862	-1801956	-33.981452	23.877745	33:58:53S	23:52:40E	34HGH6585436167	SI34-08	V	FRST		SF	05				N				GOESABOS	Goesabos	Goesabos	GOESABOS	Goesabos	Goesabos		2011-07-08	1,2,3,4,5	1			1993-09-01		
3	-1299224	-1881732	-32.568604	27.120958	32:34:07S	27:07:15E	35HND1135496530	SI35-03	V	FRST		SF	05				N				WATERFALLFOREST	Waterfall Forest	Waterfall Forest	WATERFALLFOREST	Waterfall Forest	Waterfall Forest		2011-07-08	1,2,3,4,5	1			1993-09-01		
3	-1251875	-1825802	-33.972807	23.963854	33:58:22S	23:57:50E	34HGH7383936899	SI34-08	V	FRST		SF	05				N				LEEUBOS	Leeubos	Leeubos	LEEUBOS	Leeubos	Leeubos		2011-07-08	1,2,3,4,5	1			1993-09-01		
3	-1272638	-1850686	-33.968785	23.910723	33:58:08S	23:54:39E	34HGH6894137486	SI34-08	V	FRST		SF	05				N				PLAATBOS	Plaatbos	Plaatbos	PLAATBOS	Plaatbos	Plaatbos		2011-07-08	1,2,3,4,5	1			1993-09-01		
3	-1219126	-1787362	-32.694496	27.310429	32:41:40S	27:18:38E	35HND2909982538	SI35-03	V	FRST		SF	05				N				CWENCWEFOREST	Cwencwe Forest	Cwencwe Forest	CWENCWEFOREST	Cwencwe Forest	Cwencwe Forest		2011-07-08	1,2,3,4,5	1			1993-09-01		
3	-1217430	-1785353	-32.701385	26.466113	32:42:05S	26:27:58E	35HMD4995981691	SI35-02	V	FRST		SF	05				N				CATHCARTFOREST	Cathcart Forest	Cathcart Forest	CATHCARTFOREST	Cathcart Forest	Cathcart Forest		2011-07-08	1,2,3,4,5	1			1993-09-01		
3	-1294495	-1876338	-32.553848	26.551958	32:33:14S	26:33:07E	35HMD5793698083	SI35-02	V	FRST		SF	05				N				UPPERBLINKWATERFOREST	Upper Blinkwater Forest	Upper Blinkwater Forest	UPPERBLINKWATERFOREST	Upper Blinkwater Forest	Upper Blinkwater Forest		2011-07-08	1,2,3,4,5	1			1993-09-01		
3	-1302817	-1885761	-33.961883	23.852465	33:57:43S	23:51:09E	34HGH6357838403	SI34-08	V	FRST		SF	05				N				WITTELKLIPBOS	Wittelklipbos	Wittelklipbos	WITTELKLIPBOS	Wittelklipbos	Wittelklipbos		2011-07-08	1,2,3,4,5	1			1993-09-01		
3	-1249003	-1822575	-32.573289	27.289561	32:34:24S	27:17:22E	35HND2717995980	SI35-03	V	FRST		SF	05				V				KUBUSIEFORESTRESERVE	Kubusie Forest Reserve	Kubusie Forest Reserve	KUBUSIEFORESTRESERVE	Kubusie Forest Reserve	Kubusie Forest Reserve		2011-07-08	1,2,3,4,5				1993-09-01		
3	-1249003	-1822577	-32.573289	27.289561	32:34:24S	27:17:22E	35HND2717995980	SI35-03	V	FRST		SF	05				N				KUBUSIFOREST	Kubusi Forest	Kubusi Forest	KUBUSIFOREST	Kubusi Forest	Kubusi Forest		2011-07-08	1,2,3,4,5	1			1993-09-01		
3	-1207158	-1773412	-32.721773	26.456298	32:43:18S	26:27:23E	35HMD4905079426	SI35-02	V	FRST		SF	05				N				ANDREWSFOREST	Andrews Forest	Andrews Forest	ANDREWSFOREST	Andrews Forest	Andrews Forest		2011-07-08	1,2,3,4,5	1			1993-09-01		
3	-1235760	-1806487	-32.682294	26.480803	32:40:56S	26:28:51E	35HMD5132583814	SI35-02	V	FRST		SF	05				N				HARRISKRANSFOREST	Harris Krans Forest	Harris Krans Forest	HARRISKRANSFOREST	Harris Krans Forest	Harris Krans Forest		2011-07-08	1,2,3,4,5	1			1993-09-01		
3	-1207835	-1774163	-32.705866	26.481295	32:42:21S	26:28:53E	35HMD5138481201	SI35-02	V	FRST		SF	05				N				ARNESFOREST	Arnes Forest	Arnes Forest	ARNESFOREST	Arnes Forest	Arnes Forest		2011-07-08	1,2,3,4,5	1			1993-09-01		
3	-1251012	-1824825	-34.372568	21.308983	34:22:21S	21:18:32E	34HEG2840996490	SI34-11	V	FRST		SF	11				N				LANGBOS	Langbos	Langbos	LANGBOS	Langbos	Langbos		2011-07-08	1,2,3,4,5	1			1993-09-01		
3	-1263220	-1839382	-32.584574	27.228944	32:35:04S	27:13:44E	35HND2148794743	SI35-03	V	FRST		SF	05				N				MOUNTTHOMASFOREST	Mount Thomas Forest	Mount Thomas Forest	MOUNTTHOMASFOREST	Mount Thomas Forest	Mount Thomas Forest		2011-07-08	1,2,3,4,5	1			1993-09-01		
3	-1272781	-1850852	-33.939519	23.604771	33:56:22S	23:36:17E	34HGH4074741493	SI34-08	V	FRST		SF	11				N				PLATBOS	Platbos	Platbos	PLATBOS	Platbos	Platbos		2011-07-08	1,2,3,4,5	1			1993-09-01		
3	-1248852	-1822405	-34.011162	23.194464	34:00:40S	23:11:40E	34HGH0264634435	SI34-08	V	FRST		SF	11				N				KRUISFONTEINBOS	Kruisfonteinbos	Kruisfonteinbos	KRUISFONTEINBOS	Kruisfonteinbos	Kruisfonteinbos		2011-07-08	1,2,3,4,5	1			1993-09-01		
3	-1248852	-1822406	-34.011162	23.194464	34:00:40S	23:11:40E	34HGH0264634435	SI34-08	V	FRST		SF	11				V				KRUISFONTEINRESERVE	Kruisfontein Reserve	Kruisfontein Reserve	KRUISFONTEINRESERVE	Kruisfontein Reserve	Kruisfontein Reserve		2011-07-08	1,2,3,4,5				1993-09-01		
3	-1274219	-1852535	-31.550859	27.993689	31:33:03S	27:59:37E	35JNF9431608918	SH35-15	V	FRST		SF	05				N				QEBE	Qebe	Qebe	QEBE	Qebe	Qebe		2011-06-15	1,2,3,4,5	1			1993-09-01		
3	-1237003	-1807940	-32.39031	26.662164	32:23:25S	26:39:44E	35HME6822516250	SI35-02	V	FRST		SF	05				N				HEXPLANTATION	Hex Plantation	Hex Plantation	HEXPLANTATION	Hex Plantation	Hex Plantation		2011-06-17	1,2,3,4,5	1			1993-09-01		
3	-1217520	-1785471	-31.633192	27.966759	31:37:59S	27:58:00E	35JNE9167999815	SH35-15	V	FRST		SF	05				N				CEFANE	Cefane	Cefane	CEFANE	Cefane	Cefane		2011-06-15	1,2,3,4,5	1			1993-09-01		
3	-1256810	-1831765	-31.595037	27.80869	31:35:42S	27:48:31E	35JNF7672004166	SH35-15	V	FRST		SF	05				N				MANGQUTU	Mangqutu	Mangqutu	MANGQUTU	Mangqutu	Mangqutu		2011-06-15	1,2,3,4,5	1			1993-09-01		
3	-1226996	-1796423	-31.643021	28.000622	31:38:35S	28:00:02E	35JNE9488198697	SH35-15	V	FRST		SF	05				N				ENGCOBOMAIN	Engcobo Main	Engcobo Main	ENGCOBOMAIN	Engcobo Main	Engcobo Main		2011-06-15	1,2,3,4,5	1			1993-09-01		
3	-1226993	-1796420	-31.661825	27.988841	31:39:43S	27:59:20E	35JNE9374596623	SH35-15	V	FRST		SF	05				N				ENGCOBO	Engcobo	Engcobo	ENGCOBO	Engcobo	Engcobo		2011-06-15	1,2,3,4,5	1			1993-09-01		
3	-1283673	-1863574	-31.564643	27.973738	31:33:53S	27:58:25E	35JNF9240907408	SH35-15	V	FRST		SF	05				N				SIXANTI	Sixanti	Sixanti	SIXANTI	Sixanti	Sixanti		2011-06-15	1,2,3,4,5	1			1993-09-01		
3	-1263795	-1840088	-31.573412	27.764588	31:34:24S	27:45:53E	35JNF7255306593	SH35-15	V	FRST		SF	05				V				MTINTLONIPLANTATION	Mtintloni Plantation	Mtintloni Plantation	MTINTLONIPLANTATION	Mtintloni Plantation	Mtintloni Plantation		2011-06-15	1,2,3,4,5				1993-09-01		
3	-1263795	-1840087	-31.573412	27.764588	31:34:24S	27:45:53E	35JNF7255306593	SH35-15	V	FRST		SF	05				N				MTINTLONI	Mtintloni	Mtintloni	MTINTLONI	Mtintloni	Mtintloni		2011-06-15	1,2,3,4,5	1			1993-09-01		
3	-1265923	-1842686	-32.515518	28.568214	32:30:56S	28:34:06E	35HPE4729901337	SI35-04	V	FRST		SF	05				N				NGUNDUZA	Ngunduza	Ngunduza	NGUNDUZA	Ngunduza	Ngunduza		2011-06-22	1,2,3,4,5	1			1993-09-01		
3	-1249642	-1823292	-32.21871	28.924331	32:13:07S	28:55:28E	35HPE8134533698	SI35-04	V	FRST		SF	05				N				KWACWEBHE	KwaCwebhe	KwaCwebhe	KWACWEBHE	KwaCwebhe	KwaCwebhe		2011-06-22	1,2,3,4,5	1			1993-09-01		
3	-1249642	-1787350	-32.21871	28.924331	32:13:07S	28:55:28E	35HPE8134533698	SI35-04	V	FRST		SF	05				V				CWEBEFOREST	Cwebe Forest	Cwebe Forest	CWEBEFOREST	Cwebe Forest	Cwebe Forest		2011-06-22	1,2,3,4,5				1993-09-01		
3	-1263629	-1839879	-31.58209	27.824816	31:34:56S	27:49:29E	35JNF7826105590	SH35-15	V	FRST		SF	05				N				MQUABU	Mquabu	Mquabu	MQUABU	Mquabu	Mquabu		2011-06-15	1,2,3,4,5	1			1993-09-01		
3	-1267575	-1844717	-31.669706	27.780409	31:40:11S	27:46:49E	35JNE7397895909	SH35-15	V	FRST		SF	05				N				NQUMAKALA	Nqumakala	Nqumakala	NQUMAKALA	Nqumakala	Nqumakala		2011-06-15	1,2,3,4,5	1			1993-09-01		
3	-1266726	-1843702	-31.709334	27.74608	31:42:34S	27:44:46E	35JNE7069491540	SH35-15	V	FRST		SF	05				N				NOMADAMBA	Nomadamba	Nomadamba	NOMADAMBA	Nomadamba	Nomadamba		2011-06-15	1,2,3,4,5	1			1993-09-01		
3	-1266726	-1843704	-31.709334	27.74608	31:42:34S	27:44:46E	35JNE7069491540	SH35-15	V	FRST		SF	05				V				NOMADAMBAPLANTATION	Nomadamba Plantation	Nomadamba Plantation	NOMADAMBAPLANTATION	Nomadamba Plantation	Nomadamba Plantation		2011-06-15	1,2,3,4,5				1993-09-01		
3	-1217506	-1785448	-33.978303	18.421564	33:58:42S	18:25:18E	34HBH6179637253	SI34-05	V	FRST		SF	11				N				CECILIASTATEFOREST	Cecilia State Forest	Cecilia State Forest	CECILIASTATEFOREST	Cecilia State Forest	Cecilia State Forest		2011-06-22	1,2,3,4,5	1			1993-09-01		
3	-1217506	-1785443	-33.978303	18.421564	33:58:42S	18:25:18E	34HBH6179637253	SI34-05	V	FRST		SF	11				V				CECILIAFORESTRESERVE	Cecilia Forest Reserve	Cecilia Forest Reserve	CECILIAFORESTRESERVE	Cecilia Forest Reserve	Cecilia Forest Reserve		2011-06-22	1,2,3,4,5				1993-09-01		
3	-1217506	-1785436	-33.978303	18.421564	33:58:42S	18:25:18E	34HBH6179637253	SI34-05	V	FRST		SF	11				V				CECELIASTATEFOREST	Cecelia State Forest	Cecelia State Forest	CECELIASTATEFOREST	Cecelia State Forest	Cecelia State Forest		2011-06-22	1,2,3,4,5				1993-09-01		
3	-1212337	-1779386	-34.020262	24.053054	34:01:13S	24:03:11E	35HKC2787531680	SI35-09	V	FRST		SF	05				V				BLUELILIESBUSHFORESTRESERVE	Bluelilies Bush Forest Reserve	Bluelilies Bush Forest Reserve	BLUELILIESBUSHFORESTRESERVE	Bluelilies Bush Forest Reserve	Bluelilies Bush Forest Reserve		2011-07-08	1,2,3,4,5				1993-09-01		
3	-1212337	-1779383	-34.020262	24.053054	34:01:13S	24:03:11E	35HKC2787531680	SI35-09	V	FRST		SF	05				V				BLUELIELIESBUSHFORESTRESERVE	Bluelieliesbush Forest Reserve	Bluelieliesbush Forest Reserve	BLUELIELIESBUSHFORESTRESERVE	Bluelieliesbush Forest Reserve	Bluelieliesbush Forest Reserve		2011-07-08	1,2,3,4,5				1993-09-01		
3	-1212337	-1779387	-34.020262	24.053054	34:01:13S	24:03:11E	35HKC2787531680	SI35-09	V	FRST		SF	05				N				BLUELILIESBUSHSTATEFOREST	Blueliliesbush State Forest	Blueliliesbush State Forest	BLUELILIESBUSHSTATEFOREST	Blueliliesbush State Forest	Blueliliesbush State Forest		2011-07-08	1,2,3,4,5	1			1993-09-01		
3	-1212337	-1779385	-34.020262	24.053054	34:01:13S	24:03:11E	35HKC2787531680	SI35-09	V	FRST		SF	05				V				BLUELILIESBUSH	Blueliliesbush	Blueliliesbush	BLUELILIESBUSH	Blueliliesbush	Blueliliesbush		2011-07-08	1,2,3,4,5				1993-09-01		
3	-1224685	-1793660	-33.833004	22.68551	33:49:59S	22:41:08E	34HFH5596655082	SI34-08	V	FRST		SF	11				N				DUITBERGBOS	Duitbergbos	Duitbergbos	DUITBERGBOS	Duitbergbos	Duitbergbos		2011-07-08	1,2,3,4,5	1			1993-09-01		
3	-1233860	-1804285	-33.881414	23.036047	33:52:53S	23:02:10E	34HFH8830149127	SI34-08	V	FRST		SF	11				N				GROOTGRYSBOS	Groot-Grysbos	Groot-Grysbos	GROOTGRYSBOS	Groot-Grysbos	Groot-Grysbos		2011-07-08	1,2,3,4,5	1			1993-09-01		
3	-1232309	-1802487	-33.964927	23.073969	33:57:54S	23:04:26E	34HFH9162139795	SI34-08	V	FRST		SF	11				N				GOUNABOS	Gounabos	Gounabos	GOUNABOS	Gounabos	Gounabos		2011-07-08	1,2,3,4,5	1			1993-09-01		
